timestamp,latitude,longitude,x,y,velocity_x,velocity_y,time_seconds,noisy_x,noisy_y,observed,kf_x,kf_y,kf_vx,kf_vy,reg_x,reg_y
1418381165300157,51.760608,-1.261347,0.0,0.0,-0.003853,0.008141,11.999805,-0.7426411760209373,-2.599860190148785,1,-0.309476684646933,-0.4469466307807824,0.04640489735672976,-0.3718732414569545,-0.29354434572518145,-0.4572330535440111
1418381165500158,51.760609,-1.261347,0.0,0.11119492708422385,-0.003259,0.007814,12.199806,-1.2616982350463308,0.37381340997413925,1,-0.49843168961411927,-0.33676882090222876,-0.06789483201185238,-0.26546302713621484,-0.4837292959190623,-0.3358551950418309
1418381165700159,51.760608,-1.261347,0.0,0.0,-0.003987,0.007801,12.399807,-0.5000729152418764,-1.1528213681990067,1,-0.5095494663141761,-0.5471636181232121,-0.06647571033867726,-0.35616079609262336,-0.4927088882789966,-0.5495228322231823
1418381165900159,51.760609,-1.261347,0.0,0.11119492708422385,-0.003965,0.007754,12.599807,-3.060820766408553,0.8819713507084974,1,-1.04610737644196,-0.30906022505652564,-0.3681805828275117,-0.17780290584088876,-1.0291890903879484,-0.3006199220100796
1418381166100160,51.760609,-1.261347,0.0,0.11119492708422385,-0.004537,0.007854,12.799808,-0.7923424991429564,-0.6761373807758077,1,-1.0522424217235873,-0.41297083403065216,-0.3292603493688383,-0.21721231903398702,-1.0318285557960987,-0.4128772204985199
1418381166300160,51.760609,-1.261347,0.0,0.11119492708422385,-0.004345,0.008172,12.999808,-1.8008476980375852,0.37648975998558826,1,-1.2588599472619244,-0.284690957535065,-0.41042340834244956,-0.11820002679759711,-1.2391525294299839,-0.2813360115439414
1418381166500161,51.760609,-1.261347,0.0,0.11119492708422385,-0.003863,0.007572,13.199809,-2.753140470719985,1.7744637463306088,1,-1.6321021222015315,0.12108573520026306,-0.5782997881655331,0.1293946387680147,-1.6118930244871734,0.12461268104525064
1418381166700162,51.760609,-1.261347,0.0,0.11119492708422385,-0.003779,0.007705,13.39981,-1.2669748986783733,-1.2482390707324427,1,-1.6486369924708915,-0.14068918582411552,-0.5211455706336983,-0.0364618821675472,-1.624894136874523,-0.1460126466371396
1418381166900162,51.760609,-1.261347,0.0,0.11119492708422385,-0.004392,0.008206,13.59981,0.4475136293148877,1.0579197318349305,1,-1.299206546780753,0.10064309162910856,-0.2595730128978736,0.10689095858287834,-1.2793292735937583,0.0910352888578414
1418381167100163,51.760609,-1.261347,0.0,0.11119492708422385,-0.004825,0.009099,13.799811,0.35442248768349005,0.552165005164671,1,-0.9994836569981506,0.2107055537240802,-0.056824553244163384,0.15802476729312656,-0.9825380973741575,0.19251431174049732
1418381167300164,51.760609,-1.261347,0.0,0.11119492708422385,-0.005208,0.009271,13.999812,-0.18823288092715224,1.2703277126339934,1,-0.8412471073146846,0.45426047564437705,0.04096484412787213,0.2802314820866839,-0.8271239533992507,0.4323705340307575
1418381167500164,51.760609,-1.261347,0.0,0.11119492708422385,-0.004661,0.008237,14.199812,0.04674147642377305,0.29328549380368185,1,-0.651663777958098,0.46556278011760344,0.1455514865481734,0.254432846083006,-0.6381482599577706,0.43798901586362077
1418381167700165,51.760609,-1.261347,0.0,0.11119492708422385,-0.004891,0.00804,14.399813,-1.6514794778976953,-0.4162778392721086,1,-0.8346905023315605,0.3241460463613699,0.023236754420254968,0.1435538406831119,-0.8206944947658973,0.30279613700470515
1418381167900165,51.760609,-1.261347,0.0,0.11119492708422385,-0.004857,0.008082,14.599813,-0.22485792027554258,-0.15177259747762273,1,-0.7052701546635057,0.24881573623900288,0.09517877040234288,0.08356550099564636,-0.6908775755491817,0.22765466192466977
1418381168100166,51.760609,-1.261347,0.0,0.11119492708422385,-0.005299,0.00775,14.799814,1.7526829837046247,0.021539911252601324,1,-0.18339463488313978,0.21522489644407589,0.3851076836867916,0.054561045421680325,-0.17144003103551428,0.1873314927648205
1418381168300167,51.760609,-1.261347,0.0,0.11119492708422385,-0.006,0.008119,14.999815,1.0422663357660593,0.6251571649658526,1,0.1304460871969435,0.3084044649690773,0.521653428686152,0.10199499248470187,0.13870275190269105,0.2790465695756932
1418381168500167,51.760609,-1.261347,0.0,0.11119492708422385,-0.005784,0.007455,15.199815,0.6988612256281178,-1.6462728764749643,1,0.33045857209702956,-0.07840444145849845,0.5768219484392771,-0.13279425210527493,0.33911205183646015,-0.10802125629185585
1418381168700168,51.760609,-1.261347,0.0,0.11119492708422385,-0.005999,0.008177,15.399816,2.027151905782959,-1.2969440093418623,1,0.7718512730323384,-0.35071803046292155,0.7648040702500875,-0.27449223470918466,0.7786409800990232,-0.3783619811588975
1418381168900168,51.760609,-1.261347,0.0,0.11119492708422385,-0.006661,0.008622,15.599816,-0.00015706696191351464,-2.780894141999352,1,0.7341082317348591,-0.8953350871318342,0.6548474255382394,-0.5568557720399825,0.7411761686069251,-0.9120477033452592
1418381169100169,51.760609,-1.261347,0.0,0.11119492708422385,-0.006914,0.009409,15.799817,1.9463003420631804,0.17744575858353992,1,1.087997468931118,-0.7625661628640211,0.7833788393212735,-0.4160883751004043,1.0927110922609715,-0.7774504724495155
1418381169300170,51.760609,-1.261347,0.0,0.11119492708422385,-0.007192,0.008866,15.999818,0.2050548339082415,-2.0597036456374864,1,1.0303322310064569,-1.0960621035468547,0.6597929567874065,-0.5603943876536528,1.0364428577701112,-1.1088011934671798
1418381169500170,51.760609,-1.261347,0.0,0.11119492708422385,-0.006356,0.008654,16.199818,-1.5251720926720145,0.7665152604195572,1,0.6082078940543764,-0.8010197119534483,0.34031802586238763,-0.32565508657402564,0.6148178366897707,-0.8023123396662163
1418381169700171,51.760609,-1.261347,0.0,0.11119492708422385,-0.006453,0.00904,16.399819,0.1860442848894578,0.7215839845622285,1,0.575199996189,-0.5388024477763504,0.2820416945814115,-0.13691136487010874,0.5847117274006426,-0.5486299715183665
1418381169900172,51.760609,-1.261347,0.0,0.11119492708422385,-0.006668,0.008642,16.59982,0.8965516949071934,0.09139512090625576,1,0.6862328294468887,-0.43060936477802314,0.31353710017020575,-0.05874080722748336,0.6964870291934198,-0.4476345095879371
1418381170100172,51.760609,-1.261347,0.0,0.11119492708422385,-0.00713,0.008812,16.79982,-0.0533320558015231,0.4628406779887174,1,0.583533157530101,-0.2557298667467976,0.218166141841584,0.048865574850824586,0.5937489469400115,-0.27236705112117676
1418381170300173,51.760609,-1.261347,0.0,0.11119492708422385,-0.007298,0.009502,16.999821,-1.1679274386588914,-0.9929890737969296,1,0.25706607711631363,-0.3999748588026555,0.004772377847822057,-0.039938713757178376,0.2705045448667505,-0.41296202176562385
1418381170500173,51.760609,-1.261347,0.0,0.11119492708422385,-0.007378,0.008535,17.199821,2.1454465953024404,1.8131127844974464,1,0.647157242234764,0.04996364480013249,0.22914207504215117,0.22409388967310134,0.6587154598711197,0.028710859282614614
1418381170700174,51.760609,-1.261347,0.0,0.11119492708422385,-0.007426,0.008417,17.399822,0.706983767346802,-2.517275362459307,1,0.6958718757294547,-0.44375397895886654,0.23080608815604636,-0.08641730796135927,0.7091124085355809,-0.46828482170347796
1418381170900175,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.007074,0.00849,17.599823,0.008038504900682676,0.08989026173891572,1,0.5907031356564101,-0.34745088584741535,0.1435516364333613,-0.02092515341111484,0.602332494971313,-0.36112313010369335
1418381171100175,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.007616,0.008478,17.799823,1.7251514134461488,1.4876253191740045,1,0.84738704146412,0.027570536091092834,0.2749973832559614,0.19771893546991812,0.8577784041676852,0.005693618588668493
1418381171300142,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.00776,0.00917,17.99979,1.265122039910062,2.947149080022392,1,0.9771633757062084,0.6608770092152678,0.31811770423208185,0.540076356124405,0.9849868650989803,0.6303144793833845
1418381171500142,51.760609,-1.261347,0.0,0.11119492708422385,-0.007705,0.007827,18.19979,-0.08070146966706968,-1.9467314126587718,1,0.8095717747975579,0.20901727427108496,0.18480291392771797,0.21726177539443176,0.821851737003679,0.1759019617673211
1418381171700108,51.760609,-1.261347,0.0,0.11119492708422385,-0.007425,0.007965,18.399756,-0.27395408354204903,-0.4209979608349613,1,0.6155249186757457,0.11361990407499822,0.0516114912496583,0.13720759329578697,0.6285089469265095,0.09306928664488862
1418381171900108,51.760609,-1.261347,0.0,0.11119492708422385,-0.007903,0.008136,18.599756,0.3052211542643388,-1.0454192383747316,1,0.5597454322256218,-0.10354903893701356,0.013498303503915371,-0.003830723484157611,0.5745927072980674,-0.12079282590262294
1418381172100109,51.760609,-1.261347,0.0,0.11119492708422385,-0.008044,0.008962,18.799757,-0.7837734220943362,1.434560052321372,1,0.2848998542552469,0.2129494374352121,-0.146529659383991,0.17909876719258486,0.2989913433673734,0.20305175139666082
1418381172300109,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.008462,0.009257,18.999757,2.202662014838853,0.9870876136822202,1,0.6570167423888333,0.40098670421959626,0.08492403741275834,0.2668648443184396,0.6714151296521164,0.37680064419259907
1418381172500110,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.00769,0.007922,19.199758,-0.06031008831850934,-0.2226376234601079,1,0.5226092941819389,0.3147840044321215,-0.002366256964620478,0.18638769171072583,0.5366350099598258,0.29341642518661487
1418381172700110,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.008006,0.008273,19.399758,-0.5310595226020618,-0.5280626242145277,1,0.30499892456278255,0.17060652000245377,-0.12756388998180174,0.08176375852192681,0.3207745023417159,0.1554328077293941
1418381172900111,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.007298,0.008748,19.599759,2.932827644050972,0.5542378052061986,1,0.8265270357458687,0.26268136972686984,0.1878508120772588,0.12542380679210866,0.8406040063536984,0.23905879112633105
1418381173100111,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.007678,0.008796,19.799759,0.6554354085023063,-0.6619905567813751,1,0.821077181079049,0.09195381200763442,0.16304618985920427,0.0125216991273496,0.8337107566003783,0.07130381902531874
1418381173300112,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.007419,0.009126,19.99976,0.6474184838975442,2.2891664347576293,1,0.811159963632158,0.5469446228615431,0.13852605327614734,0.2734178193707427,0.8217245084973752,0.528145897489254
1418381173500113,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.006482,0.006599,20.199761,0.6102365946364646,1.3182663618550128,1,0.791728472267043,0.7493791310725529,0.11134774000281186,0.3586083831428429,0.8034346974325933,0.7234794612557742
1418381173700113,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.00689,0.006647,20.399761,2.4887902315048556,-0.668638475586286,1,1.1592935364307746,0.5139580521283207,0.31043935442397064,0.1815150118062271,1.1717018176637846,0.48044056907442134
1418381173900114,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.006445,0.00649,20.599762,-0.46761281933571874,0.27929327276479843,1,0.8731575561876693,0.49439510397238445,0.10965913323377208,0.14930353545151065,0.8843795082997303,0.47397266271335503
1418381174100114,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.006977,0.006168,20.799762,-1.45194574287043,-0.29698604907745135,1,0.411195241108795,0.35493830886197875,-0.16934612666832338,0.05167789869753672,0.4262147442992641,0.34327803334976975
1418381174300115,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.006769,0.006097,20.999763,1.139020674377625,-1.0217035459980994,1,0.5343665648463353,0.07931697578182234,-0.07879907827176101,-0.11320009832541406,0.5517705300178531,0.06633525429666741
1418381174500115,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.006249,0.005079,21.199763,1.1684340993767173,0.15909426550772557,1,0.6525834396820654,0.07779261423301057,-0.001550362139051617,-0.10102516346314484,0.6678330597191233,0.06754909620413298
1418381174700116,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.006075,0.005946,21.399764,-1.749539226895318,0.18245241674705132,1,0.15708461667064677,0.08333125076660314,-0.28706790132246507,-0.08618173669743467,0.17336022623297864,0.08232091676981458
1418381174900116,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.006175,0.005179,21.599764,-0.762966708659647,2.0650168169884537,1,-0.07818148299354172,0.47821841696874373,-0.3896146853793914,0.15144177907046935,-0.06050099467787746,0.4760248696194579
1418381175100117,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.005643,0.005677,21.799765,0.29590125928405,-0.35727138688448357,1,-0.0629133402836101,0.3300067700750924,-0.3358820450221037,0.04852157995419898,-0.04271599893131254,0.31944734821788145
1418381175300118,51.760609,-1.261346,0.06882393766124828,0.11119492708422385,-0.004777,0.005702,21.999766,0.4558066696506613,1.8474131974642987,1,-0.009293892225429493,0.6505588527081377,-0.2662329835871591,0.22775116731558873,0.008277231330735938,0.6397901221267734
